total_pymnt_inv,int_rate,out_prncp,purpose,total_pymnt,zip_code,funded_amnt_inv,dti,revol_util,term,delinq_2yrs,total_rec_prncp,out_prncp_inv,emp_length,verification_status,funded_amnt,disbursement_method,home_ownership,loan_amnt,revol_bal,pub_rec,total_rec_int,recoveries,grade,addr_state,sub_grade,mths_since_last_record,total_bc_limit,inq_last_6mths,all_util,annual_inc,collection_recovery_fee,default_flag
2712.31,13.06,13516.32,other,2712.31,600xx,15000.0,1.09,11.4,60 months,0,1483.68,13516.32,1.0,Source Verified,15000,Cash,RENT,15000,263,0,1228.63,0.0,C,IL,C1,76.0,2300,0.0,11.0,27500.0,0.0,0.0
2928.9,7.49,946.64,debt_consolidation,2928.9,236xx,3500.0,26.12,3.5,36 months,0,2553.36,946.64,10.0,Not Verified,3500,Cash,MORTGAGE,3500,2388,0,375.54,0.0,A,VA,A4,76.0,52800,0.0,34.0,50000.0,0.0,0.0
15433.96,13.59,23962.18,debt_consolidation,15433.96,773xx,35000.0,26.56,83.5,36 months,0,11037.82,23962.18,1.0,Source Verified,35000,Cash,RENT,35000,43422,0,4396.14,0.0,C,TX,C2,76.0,47200,0.0,65.0,80000.0,0.0,0.0
12059.96,7.39,0.0,credit_card,12059.9644690728,064xx,10800.0,7.35,48.7,36 months,0,10800.0,0.0,4.0,Source Verified,10800,Cash,RENT,10800,9299,1,1259.96,0.0,A,CT,A4,116.0,16500,2.0,39.0,115000.0,0.0,0.0
21535.91,5.32,0.0,debt_consolidation,21535.9083671968,218xx,20000.0,10.81,62.2,36 months,4,20000.0,0.0,1.0,Source Verified,20000,Cash,MORTGAGE,20000,10507,0,1535.91,0.0,A,MD,A1,76.0,16400,0.0,60.0,230000.0,0.0,0.0
2655.66,15.77,0.0,credit_card,2655.6580169065,217xx,2100.0,17.56,97.1,36 months,0,2100.0,0.0,1.0,Source Verified,2100,Cash,RENT,2100,10676,0,555.66,0.0,D,MD,D1,76.0,11000,0.0,88.0,55000.0,0.0,0.0
21502.34,7.89,0.0,debt_consolidation,21502.336473517,183xx,20000.0,18.63,34.5,36 months,0,20000.0,0.0,10.0,Verified,20000,Cash,OWN,20000,158247,0,1502.34,0.0,A,PA,A5,76.0,91000,0.0,74.0,160000.0,0.0,0.0
3069.21,10.49,980.09,debt_consolidation,3069.21,322xx,3500.0,8.36,58.9,36 months,0,2519.91,980.09,5.0,Not Verified,3500,Cash,MORTGAGE,3500,12850,0,549.3,0.0,B,FL,B2,76.0,19500,0.0,61.0,80000.0,0.0,0.0
2075.2,13.59,0.0,debt_consolidation,2075.2039454505,907xx,2000.0,2.59,8.2,36 months,0,2000.0,0.0,10.0,Not Verified,2000,Cash,RENT,2000,354,1,75.2,0.0,C,CA,C2,109.0,0,0.0,12.0,70000.0,0.0,0.0
3566.92,16.14,19325.02,debt_consolidation,3566.92,300xx,21000.0,17.79,29.2,60 months,0,1674.98,19325.02,4.0,Verified,21000,Cash,MORTGAGE,21000,41863,0,1891.94,0.0,C,GA,C4,76.0,124500,1.0,43.0,101306.0,0.0,0.0
36588.29,22.39,0.0,debt_consolidation,36588.29,946xx,35000.0,18.48,56.7,36 months,0,35000.0,0.0,1.0,Verified,35000,Cash,RENT,35000,24339,0,1588.29,0.0,E,CA,E1,76.0,33700,1.0,70.0,146000.0,0.0,0.0
2158.28,6.19,3000.0,credit_card,2158.28,064xx,5000.0,9.6,10.0,36 months,0,2000.0,3000.0,10.0,Not Verified,5000,Cash,RENT,5000,2249,1,158.28,0.0,A,CT,A2,96.0,22400,0.0,16.0,27500.0,0.0,0.0
116.94,24.37,941.46,debt_consolidation,116.94,381xx,1000.0,22.75,90.2,36 months,1,58.54,941.46,10.0,Source Verified,1000,Cash,MORTGAGE,1000,32643,0,58.4,0.0,E,TN,E2,76.0,35000,0.0,87.0,70000.0,0.0,0.0
805.68,12.73,11563.13,credit_card,805.68,487xx,12000.0,31.44,10.4,60 months,0,436.87,11563.13,5.0,Source Verified,12000,Cash,MORTGAGE,12000,3730,0,368.81,0.0,B,MI,B5,76.0,27800,1.0,51.0,55000.0,0.0,0.0
19039.04,9.75,11485.29,credit_card,19039.04,067xx,25000.0,11.04,35.7,60 months,0,13514.71,11485.29,10.0,Not Verified,25000,Cash,MORTGAGE,25000,26290,0,5524.33,0.0,B,CT,B3,76.0,52900,0.0,36.0,80000.0,0.0,0.0
2423.51,16.01,8835.81,credit_card,2423.51,770xx,10000.0,11.72,29.8,60 months,0,1164.19,8835.81,2.0,Source Verified,10000,Cash,RENT,10000,1964,0,1259.32,0.0,C,TX,C5,76.0,800,0.0,69.0,30000.0,0.0,0.0
4592.63,14.03,11816.36,credit_card,4592.63,633xx,15000.0,15.59,87.3,36 months,0,3183.64,11816.36,7.0,Source Verified,15000,Cash,RENT,15000,11344,0,1408.99,0.0,C,MO,C2,76.0,13000,1.0,87.0,99000.0,0.0,0.0
1926.32,17.47,4778.78,credit_card,1926.32,995xx,6000.0,34.36,58.2,36 months,0,1221.22,4778.78,1.0,Source Verified,6000,Cash,MORTGAGE,6000,50539,0,705.1,0.0,D,AK,D1,76.0,78600,0.0,61.0,100000.0,0.0,0.0
13450.27,8.49,0.0,other,13450.2730183786,077xx,12000.0,8.77,22.9,36 months,0,12000.0,0.0,2.0,Source Verified,12000,Cash,RENT,12000,11033,0,1450.27,0.0,B,NJ,B1,76.0,41600,0.0,36.0,100000.0,0.0,0.0
11840.0,11.22,0.0,debt_consolidation,11839.999179593,119xx,10000.0,20.72,10.8,36 months,0,10000.0,0.0,10.0,Verified,10000,Cash,RENT,10000,1655,1,1840.0,0.0,B,NY,B5,61.0,7000,1.0,58.0,30000.0,0.0,0.0
1005.84,8.46,7207.67,major_purchase,1005.84,373xx,8000.0,28.47,36.0,36 months,0,792.33,7207.67,2.0,Not Verified,8000,Cash,RENT,8000,25921,0,213.51,0.0,A,TN,A5,76.0,58500,0.0,43.0,80000.0,0.0,0.0
12551.9,15.59,9742.44,debt_consolidation,12551.9,065xx,16800.0,9.65,35.6,60 months,0,7057.56,9742.44,10.0,Source Verified,16800,Cash,OWN,16800,5948,1,5494.34,0.0,C,CT,C5,82.0,6200,1.0,36.0,75000.0,0.0,0.0
2754.01,23.4,22692.0,debt_consolidation,2754.01,191xx,24125.0,31.35,66.9,36 months,0,1433.0,22692.0,2.0,Source Verified,24125,Cash,OWN,24125,64791,0,1321.01,0.0,E,PA,E1,76.0,96100,0.0,64.0,130000.0,0.0,0.0
5867.78,9.93,0.0,car,5867.7762497777,305xx,5500.0,5.42,15.8,36 months,0,5500.0,0.0,2.0,Source Verified,5500,Cash,RENT,5500,2131,0,367.78,0.0,B,GA,B2,76.0,9500,0.0,79.0,39000.0,0.0,0.0
1795.1,12.73,19024.03,credit_card,1795.1,078xx,20000.0,13.6,48.1,60 months,0,975.97,19024.03,10.0,Source Verified,20000,Cash,MORTGAGE,20000,28032,0,819.13,0.0,B,NJ,B5,76.0,48500,1.0,57.0,112000.0,0.0,0.0
11024.77,6.49,0.0,debt_consolidation,11024.772646425,275xx,10000.0,5.85,75.4,36 months,0,10000.0,0.0,3.0,Source Verified,10000,Cash,MORTGAGE,10000,204288,0,1024.77,0.0,A,NC,A2,76.0,54000,1.0,68.0,450000.0,0.0,0.0
932.48,14.47,9533.46,credit_card,932.48,628xx,10000.0,25.5,45.4,60 months,1,466.54,9533.46,10.0,Not Verified,10000,Cash,MORTGAGE,10000,18775,0,465.94,0.0,C,IL,C2,76.0,34600,0.0,46.0,60000.0,0.0,0.0
2609.11,11.06,18089.73,debt_consolidation,2609.11,126xx,20000.0,27.62,53.6,36 months,0,1910.27,18089.73,10.0,Not Verified,20000,Cash,MORTGAGE,20000,18862,0,698.84,0.0,B,NY,B3,76.0,30500,0.0,67.0,85000.0,0.0,0.0
29996.08,10.99,0.0,home_improvement,29996.0785748292,331xx,25000.0,23.63,21.6,60 months,0,25000.0,0.0,9.0,Source Verified,25000,Cash,MORTGAGE,25000,6862,0,4996.08,0.0,B,FL,B4,76.0,9900,1.0,58.0,90000.0,0.0,0.0
8206.82,9.75,0.0,other,8206.8240729676,360xx,7500.0,14.95,32.6,36 months,0,7500.0,0.0,9.0,Source Verified,7500,Cash,MORTGAGE,7500,5731,0,706.82,0.0,B,AL,B3,76.0,6100,1.0,86.0,74413.0,0.0,0.0
6361.4,13.49,2306.28,debt_consolidation,6361.4,730xx,7200.0,13.27,50.0,36 months,1,4893.72,2306.28,5.0,Source Verified,7200,Cash,OWN,7200,16011,0,1452.68,0.0,C,OK,C2,76.0,26000,1.0,63.0,66000.0,0.0,0.0
11523.87,9.49,2243.51,debt_consolidation,11523.87,330xx,12000.0,13.59,87.2,36 months,0,9756.49,2243.51,6.0,Verified,12000,Cash,OWN,12000,20583,3,1767.38,0.0,B,FL,B2,79.0,14100,0.0,87.0,52000.0,0.0,0.0
31856.56,19.89,17546.29,debt_consolidation,31856.56,303xx,33750.0,28.27,92.0,60 months,0,16203.71,17546.29,10.0,Verified,33750,Cash,MORTGAGE,33750,56959,0,15652.85,0.0,E,GA,E3,76.0,60650,1.0,92.0,75000.0,0.0,0.0
12816.17,11.47,8116.35,debt_consolidation,12816.17,296xx,16675.0,32.96,78.5,60 months,0,8558.65,8116.35,6.0,Source Verified,16675,Cash,MORTGAGE,16675,21751,0,4257.52,0.0,B,SC,B5,76.0,20400,0.0,66.0,52000.0,0.0,0.0
10941.33,7.89,310.67,credit_card,10941.33,782xx,10000.0,36.38,23.2,36 months,1,9689.33,310.67,10.0,Not Verified,10000,Cash,MORTGAGE,10000,12583,0,1252.0,0.0,A,TX,A5,76.0,37400,3.0,44.0,64000.0,0.0,0.0
4386.8,10.56,11681.15,other,4386.8,606xx,15000.0,19.48,68.4,36 months,0,3318.85,11681.15,10.0,Not Verified,15000,Cash,MORTGAGE,15000,27309,0,1067.95,0.0,B,IL,B3,76.0,14800,0.0,60.0,91614.0,0.0,0.0
4050.16,12.62,12702.65,debt_consolidation,4050.16,197xx,15000.0,10.24,73.5,60 months,0,2297.35,12702.65,3.0,Source Verified,15000,Cash,MORTGAGE,15000,4556,0,1752.81,0.0,C,DE,C1,76.0,6200,0.0,77.0,58000.0,0.0,0.0
19397.37,9.75,11713.96,debt_consolidation,19397.37,553xx,25525.0,24.08,32.8,60 months,0,13811.04,11713.96,5.0,Not Verified,25525,Cash,MORTGAGE,25525,16384,0,5586.33,0.0,B,MN,B3,76.0,35800,0.0,41.0,80000.0,0.0,0.0
7321.37,10.49,6032.52,other,7321.37,117xx,11000.0,8.33,17.5,60 months,0,4967.48,6032.52,7.0,Verified,11000,Cash,OWN,11000,8078,0,2353.89,0.0,B,NY,B3,76.0,25900,0.0,30.0,162000.0,0.0,0.0
2430.97,6.11,17954.01,credit_card,2430.97,457xx,20000.0,11.31,55.3,36 months,0,2045.99,17954.01,3.0,Not Verified,20000,DirectPay,OWN,20000,13548,0,384.98,0.0,A,OH,A1,76.0,24500,0.0,63.0,70000.0,0.0,0.0
15984.46,10.78,8954.11,debt_consolidation,15984.46,465xx,20000.0,21.47,99.0,60 months,0,11045.89,8954.11,8.0,Verified,20000,Cash,RENT,20000,19707,0,4938.57,0.0,B,IN,B4,76.0,19900,0.0,69.0,46000.0,0.0,0.0
10060.08,7.21,0.0,credit_card,10060.0788888896,148xx,10000.0,3.06,32.7,36 months,0,10000.0,0.0,10.0,Not Verified,10000,Cash,OWN,10000,6382,0,60.08,0.0,A,NY,A3,76.0,14000,0.0,33.0,58000.0,0.0,0.0
12159.01,9.75,0.0,debt_consolidation,12159.0080725828,323xx,10000.0,22.99,54.6,60 months,0,10000.0,0.0,6.0,Not Verified,10000,Cash,MORTGAGE,10000,24807,0,2159.01,0.0,B,FL,B3,76.0,39500,0.0,52.0,40400.0,0.0,0.0
2270.96,7.35,3718.2,other,2270.96,439xx,5600.0,10.94,66.4,36 months,1,1881.8,3718.2,10.0,Not Verified,5600,Cash,MORTGAGE,5600,4651,0,389.16,0.0,A,OH,A4,76.0,7000,0.0,56.0,85000.0,0.0,0.0
31405.16,10.99,6088.2,debt_consolidation,31405.16,335xx,32000.0,16.78,47.3,36 months,0,25911.8,6088.2,6.0,Verified,32000,Cash,MORTGAGE,32000,11588,0,5493.36,0.0,B,FL,B4,76.0,12300,0.0,40.0,70000.0,0.0,0.0
11489.25,19.99,9559.37,debt_consolidation,11489.25,452xx,15000.0,16.48,61.6,60 months,0,5440.63,9559.37,10.0,Verified,15000,Cash,RENT,15000,18838,0,6048.62,0.0,D,OH,D4,76.0,30600,0.0,66.0,94000.0,0.0,0.0
4694.76,13.56,16717.36,debt_consolidation,4694.76,948xx,20000.0,4.54,39.8,36 months,0,3282.64,16717.36,4.0,Not Verified,20000,Cash,RENT,20000,11936,0,1412.12,0.0,C,CA,C1,76.0,27400,1.0,40.0,150000.0,0.0,0.0
6153.31,15.04,22918.81,home_improvement,6153.31,293xx,26025.0,17.24,68.5,60 months,0,3106.19,22918.81,10.0,Verified,26025,Cash,MORTGAGE,26025,10622,0,3047.12,0.0,C,SC,C4,76.0,15500,0.0,69.0,30000.0,0.0,0.0
3724.75,16.91,12643.0,credit_card,3724.75,850xx,15000.0,16.48,52.8,36 months,0,2357.0,12643.0,10.0,Source Verified,15000,Cash,OWN,15000,8661,1,1367.75,0.0,C,AZ,C5,77.0,8600,0.0,80.0,30000.0,0.0,0.0
4890.25,10.9,17953.15,home_improvement,4890.25,700xx,21000.0,20.02,12.3,60 months,0,3046.85,17953.15,3.0,Not Verified,21000,Cash,OWN,21000,5365,0,1843.4,0.0,B,LA,B4,76.0,41100,1.0,25.0,61200.0,0.0,0.0
16533.17,8.99,0.0,debt_consolidation,16533.1700204064,926xx,16000.0,12.76,42.0,36 months,1,16000.0,0.0,10.0,Not Verified,16000,Cash,MORTGAGE,16000,7846,0,533.17,0.0,B,CA,B1,76.0,12400,0.0,58.0,150000.0,0.0,0.0
18891.61,5.32,0.0,credit_card,18891.6091867806,325xx,18000.0,23.26,61.9,36 months,0,18000.0,0.0,10.0,Not Verified,18000,Cash,MORTGAGE,18000,15589,0,891.61,0.0,A,FL,A1,76.0,16900,0.0,63.0,42000.0,0.0,0.0
14475.24,9.76,7632.74,debt_consolidation,14475.24,245xx,18000.0,18.18,78.9,60 months,2,10367.26,7632.74,10.0,Source Verified,18000,Cash,MORTGAGE,18000,21390,0,4107.98,0.0,B,VA,B3,76.0,27100,1.0,70.0,86000.0,0.0,0.0
9395.16,7.99,1836.78,debt_consolidation,9395.16,027xx,10000.0,32.35,81.6,36 months,0,8163.22,1836.78,5.0,Source Verified,10000,Cash,MORTGAGE,10000,50900,0,1231.94,0.0,A,MA,A4,76.0,53800,0.0,82.0,40000.0,0.0,0.0
22039.66,16.99,6822.82,credit_card,22039.66,532xx,22800.0,25.38,96.8,36 months,0,15977.18,6822.82,1.0,Verified,22800,Cash,RENT,22800,28666,0,6062.48,0.0,D,WI,D1,76.0,29000,0.0,90.0,55000.0,0.0,0.0
17359.43,15.99,18184.08,debt_consolidation,17359.43,322xx,27500.0,11.74,29.8,60 months,0,9315.92,18184.08,10.0,Not Verified,27500,Cash,MORTGAGE,27500,16432,0,8043.51,0.0,C,FL,C5,76.0,34100,0.0,30.0,60000.0,0.0,0.0
6050.56,16.91,31127.01,credit_card,6050.56,062xx,35000.0,23.28,58.2,36 months,0,3872.99,31127.01,10.0,Verified,35000,DirectPay,MORTGAGE,35000,90606,0,2177.57,0.0,C,CT,C5,76.0,75300,0.0,58.0,86000.0,0.0,0.0
9913.86,17.97,5203.31,medical,9913.86,910xx,10600.0,18.92,63.3,60 months,2,5396.69,5203.31,10.0,Source Verified,10600,Cash,RENT,10600,5694,0,4517.17,0.0,D,CA,D4,76.0,3200,0.0,88.0,66720.0,0.0,0.0
4263.22,14.49,0.0,home_improvement,4263.2152169494,932xx,3500.0,6.49,13.4,36 months,0,3500.0,0.0,6.0,Source Verified,3500,Cash,MORTGAGE,3500,1096,1,763.22,0.0,C,CA,C4,88.0,3300,0.0,28.0,27000.0,0.0,0.0
7682.68,9.49,1495.56,credit_card,7682.68,971xx,8000.0,5.43,64.3,36 months,0,6504.44,1495.56,6.0,Not Verified,8000,Cash,MORTGAGE,8000,8285,0,1178.24,0.0,B,OR,B2,76.0,11700,1.0,64.0,64000.0,0.0,0.0
16821.53,9.16,1506.83,debt_consolidation,16821.53,720xx,16000.0,13.68,38.1,36 months,0,14493.17,1506.83,7.0,Source Verified,16000,Cash,MORTGAGE,16000,17382,0,2328.36,0.0,B,AR,B2,76.0,28400,1.0,38.0,40000.0,0.0,0.0
11732.55,13.59,33472.54,credit_card,11732.55,782xx,40000.0,71.09,26.6,60 months,0,6527.46,33472.54,5.0,Source Verified,40000,Cash,MORTGAGE,40000,11227,0,5205.09,0.0,C,TX,C2,76.0,36600,0.0,80.0,46000.0,0.0,0.0
11270.31,12.79,3075.41,debt_consolidation,11270.31,109xx,12000.0,26.41,48.2,36 months,0,8924.59,3075.41,6.0,Verified,12000,Cash,RENT,12000,6367,0,2345.72,0.0,C,NY,C1,76.0,8300,1.0,56.0,23000.0,0.0,0.0
11747.7,11.49,0.0,credit_card,11747.7034822916,453xx,10000.0,6.29,38.6,36 months,0,10000.0,0.0,3.0,Not Verified,10000,Cash,MORTGAGE,10000,6641,1,1747.7,0.0,B,OH,B5,51.0,16400,0.0,39.0,45000.0,0.0,0.0
11729.71,9.8,6627.11,debt_consolidation,11729.71,295xx,15000.0,27.29,26.7,60 months,1,8372.89,6627.11,6.0,Not Verified,15000,Cash,MORTGAGE,15000,18923,0,3356.82,0.0,B,SC,B3,76.0,53800,0.0,52.0,40000.0,0.0,0.0
10482.64,11.47,0.0,debt_consolidation,10482.64,402xx,10000.0,5.62,47.7,36 months,0,10000.0,0.0,1.0,Verified,10000,Cash,RENT,10000,5484,0,482.64,0.0,B,KY,B5,76.0,6500,0.0,48.0,31200.0,0.0,0.0
10863.05,13.99,9142.41,debt_consolidation,10863.05,824xx,15600.0,30.43,34.1,60 months,0,6457.59,9142.41,10.0,Not Verified,15600,Cash,MORTGAGE,15600,67354,0,4405.46,0.0,C,WY,C3,76.0,80000,0.0,34.0,55300.0,0.0,0.0
9793.9,24.85,24774.35,credit_card,9793.9,707xx,28000.0,30.34,51.9,60 months,0,3225.65,24774.35,2.0,Source Verified,28000,Cash,MORTGAGE,28000,19514,0,6568.25,0.0,E,LA,E3,76.0,28400,0.0,71.0,70000.0,0.0,0.0
3511.09,12.13,9394.23,house,3585.79,305xx,11750.0,16.52,37.2,36 months,1,2605.77,9198.51,4.0,Not Verified,12000,Cash,OWN,12000,12588,0,980.02,0.0,B,GA,B5,76.0,8800,1.0,49.0,78000.0,0.0,0.0
23973.32,16.55,11151.49,debt_consolidation,23973.32,913xx,25000.0,35.71,37.2,60 months,0,13848.51,11151.49,10.0,Source Verified,25000,Cash,RENT,25000,24657,1,10124.81,0.0,D,CA,D2,89.0,5500,0.0,58.0,75000.0,0.0,0.0
23980.36,9.8,12728.43,credit_card,23980.36,780xx,30000.0,20.3,38.9,60 months,1,17271.57,12728.43,5.0,Source Verified,30000,Cash,MORTGAGE,30000,24057,0,6708.79,0.0,B,TX,B3,76.0,53900,0.0,39.0,90000.0,0.0,0.0
1521.29,13.58,3933.03,other,1521.29,107xx,5000.0,3.43,17.8,36 months,0,1066.97,3933.03,4.0,Verified,5000,Cash,RENT,5000,676,0,454.32,0.0,C,NY,C2,76.0,3800,1.0,18.0,21000.0,0.0,0.0
5355.73,8.39,311.62,other,5355.73,330xx,5000.0,23.1,71.5,36 months,0,4688.38,311.62,10.0,Source Verified,5000,Cash,MORTGAGE,5000,3575,1,667.35,0.0,B,FL,B1,17.0,5000,0.0,68.0,33000.0,0.0,0.0
8182.94,6.99,0.0,debt_consolidation,8182.940000006,275xx,8000.0,14.73,35.3,36 months,0,8000.0,0.0,3.0,Not Verified,8000,Cash,MORTGAGE,8000,30887,0,182.94,0.0,A,NC,A2,76.0,52600,0.0,53.0,131000.0,0.0,0.0
5115.37,7.39,0.0,debt_consolidation,5115.37,473xx,5000.0,30.38,31.0,36 months,0,5000.0,0.0,3.0,Verified,5000,Cash,OWN,5000,13691,0,115.37,0.0,A,IN,A4,76.0,27800,1.0,64.0,46250.0,0.0,0.0
8361.93,14.08,0.0,credit_card,8361.9266274785,600xx,8000.0,13.92,24.1,36 months,0,8000.0,0.0,3.0,Not Verified,8000,Cash,RENT,8000,7815,0,361.93,0.0,C,IL,C3,76.0,30900,0.0,39.0,50000.0,0.0,0.0
34888.36,17.57,0.0,debt_consolidation,34888.3581925496,657xx,25000.0,10.56,64.9,60 months,0,25000.0,0.0,9.0,Not Verified,25000,Cash,MORTGAGE,25000,28752,0,9888.36,0.0,D,MO,D4,76.0,23900,0.0,58.0,79100.0,0.0,0.0
2433.6,6.07,5921.49,other,2433.6,967xx,8000.0,13.79,15.6,36 months,0,2078.51,5921.49,10.0,Not Verified,8000,Cash,RENT,8000,7632,0,355.09,0.0,A,HI,A2,76.0,48800,0.0,17.0,125000.0,0.0,0.0
2067.07,15.99,0.0,medical,2067.0747461506,334xx,2000.0,14.16,87.1,36 months,3,2000.0,0.0,9.0,Verified,2000,Cash,OWN,2000,15505,0,67.07,0.0,C,FL,C5,76.0,7500,2.0,86.0,150000.0,0.0,0.0
1852.31,16.01,3567.84,credit_card,1852.31,600xx,4800.0,14.84,45.4,36 months,0,1232.16,3567.84,1.0,Not Verified,4800,Cash,RENT,4800,2314,0,620.15,0.0,C,IL,C5,76.0,4300,0.0,68.0,30000.0,0.0,0.0
1891.61,11.06,13115.37,debt_consolidation,1891.61,657xx,14500.0,36.61,39.5,36 months,0,1384.63,13115.37,8.0,Source Verified,14500,DirectPay,OWN,14500,48742,0,506.98,0.0,B,MO,B3,76.0,46200,0.0,52.0,49500.0,0.0,0.0
7780.45,9.16,0.0,debt_consolidation,7780.4458221921,626xx,6800.0,9.55,29.7,36 months,1,6800.0,0.0,4.0,Not Verified,6800,Cash,OWN,6800,6504,0,980.45,0.0,B,IL,B2,76.0,17600,1.0,43.0,48000.0,0.0,0.0
3400.65,6.71,8162.41,debt_consolidation,3400.65,600xx,11000.0,23.16,26.5,36 months,0,2837.59,8162.41,2.0,Not Verified,11000,Cash,MORTGAGE,11000,18562,0,563.06,0.0,A,IL,A3,76.0,63700,0.0,57.0,60000.0,0.0,0.0
4917.06,14.52,23517.48,debt_consolidation,4917.06,685xx,26000.0,21.09,99.6,60 months,0,2482.52,23517.48,5.0,Verified,26000,Cash,MORTGAGE,26000,3687,0,2434.54,0.0,C,NE,C3,76.0,1800,0.0,45.0,44000.0,0.0,0.0
2484.91,18.94,8470.08,major_purchase,2484.91,919xx,10000.0,17.72,52.2,36 months,0,1529.92,8470.08,1.0,Verified,10000,Cash,RENT,10000,7720,0,954.99,0.0,D,CA,D2,76.0,14000,1.0,41.0,80000.0,0.0,0.0
18760.72,10.64,0.0,debt_consolidation,18760.718021431,261xx,16000.0,33.0,81.0,36 months,0,16000.0,0.0,10.0,Verified,16000,Cash,OWN,16000,32762,0,2760.72,0.0,B,WV,B4,76.0,15850,0.0,58.0,112500.0,0.0,0.0
964.13,18.45,2396.7,debt_consolidation,964.13,546xx,3000.0,36.05,38.0,36 months,0,603.3,2396.7,1.0,Verified,3000,Cash,RENT,3000,3151,1,360.83,0.0,D,WI,D2,52.0,2600,1.0,51.0,29000.0,0.0,0.0
419.97,12.73,1802.94,debt_consolidation,419.97,234xx,2100.0,13.11,94.1,36 months,0,297.06,1802.94,3.0,Not Verified,2100,Cash,RENT,2100,6303,0,122.91,0.0,B,VA,B5,76.0,6700,0.0,86.0,27000.0,0.0,0.0
6995.71,17.47,31891.71,debt_consolidation,6995.71,806xx,35000.0,19.81,68.1,60 months,0,3108.29,31891.71,10.0,Verified,35000,Cash,MORTGAGE,35000,20979,0,3887.42,0.0,D,CO,D1,76.0,20500,0.0,76.0,104000.0,0.0,0.0
19378.33,5.32,0.0,renewable_energy,19378.3309976111,630xx,18000.0,12.44,17.7,36 months,1,18000.0,0.0,10.0,Verified,18000,Cash,MORTGAGE,18000,7937,0,1378.33,0.0,A,MO,A1,76.0,43900,0.0,18.0,93600.0,0.0,0.0
1528.65,8.19,23290.51,credit_card,1528.65,296xx,24500.0,23.69,29.2,36 months,0,1209.49,23290.51,5.0,Not Verified,24500,Cash,MORTGAGE,24500,24966,0,319.16,0.0,A,SC,A4,76.0,57500,0.0,51.0,145000.0,0.0,0.0
2683.66,11.98,7045.01,debt_consolidation,2683.66,813xx,9000.0,23.12,98.0,36 months,0,1954.99,7045.01,6.0,Source Verified,9000,Cash,OWN,9000,13125,0,728.67,0.0,B,CO,B5,76.0,13400,1.0,98.0,50000.0,0.0,0.0
6825.52,11.39,7619.21,credit_card,6825.52,300xx,12000.0,25.69,53.1,60 months,0,4380.79,7619.21,6.0,Not Verified,12000,Cash,OWN,12000,18599,0,2444.73,0.0,B,GA,B3,76.0,31500,0.0,59.0,38500.0,0.0,0.0
853.38,10.47,9483.08,credit_card,853.38,812xx,10000.0,12.67,23.8,60 months,2,516.92,9483.08,1.0,Not Verified,10000,Cash,MORTGAGE,10000,4452,1,336.46,0.0,B,CO,B2,67.0,18700,0.0,48.0,65000.0,0.0,0.0
19581.38,10.75,12490.88,debt_consolidation,19581.38,151xx,25900.0,19.14,86.1,60 months,1,13409.12,12490.88,6.0,Source Verified,25900,Cash,MORTGAGE,25900,8006,0,6172.26,0.0,B,PA,B4,76.0,2000,0.0,58.0,77800.0,0.0,0.0
761.72,14.47,5090.26,home_improvement,761.72,302xx,5600.0,32.03,21.3,36 months,0,509.74,5090.26,8.0,Source Verified,5600,Cash,MORTGAGE,5600,6318,0,251.98,0.0,C,GA,C2,76.0,28200,0.0,34.0,55000.0,0.0,0.0
2315.08,11.98,5299.43,debt_consolidation,2315.08,707xx,7000.0,30.64,42.1,36 months,0,1700.57,5299.43,10.0,Verified,7000,Cash,MORTGAGE,7000,7070,0,614.51,0.0,B,LA,B5,76.0,4000,1.0,57.0,40000.0,0.0,0.0
7024.76,10.49,2240.51,credit_card,7024.76,917xx,8000.0,25.17,74.1,36 months,0,5759.49,2240.51,6.0,Source Verified,8000,Cash,RENT,8000,28517,0,1265.27,0.0,B,CA,B2,76.0,21200,0.0,66.0,65000.0,0.0,0.0
10940.04,5.32,984.78,credit_card,10940.04,330xx,11000.0,5.28,37.1,36 months,0,10015.22,984.78,3.0,Not Verified,11000,Cash,RENT,11000,10866,0,924.82,0.0,A,FL,A1,76.0,15300,0.0,37.0,63811.0,0.0,0.0
2350.06,10.08,1803.32,debt_consolidation,2350.06,113xx,4000.0,2.09,23.0,36 months,0,2196.68,1803.32,8.0,Source Verified,4000,Cash,RENT,4000,3687,0,153.38,0.0,B,NY,B1,76.0,8000,0.0,23.0,54509.0,0.0,0.0
22720.71,24.84,0.0,debt_consolidation,22720.7065825948,953xx,20325.0,36.88,54.6,36 months,0,20325.0,0.0,1.0,Verified,20325,Cash,MORTGAGE,20325,55220,0,2395.71,0.0,E,CA,E3,76.0,86500,0.0,60.0,79000.0,0.0,0.0
10161.41,22.35,0.0,debt_consolidation,10161.4133333324,365xx,10000.0,19.52,58.3,36 months,1,10000.0,0.0,10.0,Source Verified,10000,Cash,MORTGAGE,10000,23197,1,161.41,0.0,D,AL,D5,107.0,27100,1.0,63.0,115000.0,0.0,0.0
5600.43,10.47,30768.17,other,5644.78,907xx,34725.0,0.0,46.5,36 months,0,4231.83,30526.42,10.0,Source Verified,35000,Cash,MORTGAGE,35000,0,0,1412.95,0.0,B,CA,B2,76.0,0,1.0,58.0,61000.0,0.0,0.0
